INFO:root:V = 8211  D = 10768
INFO:root:[ iteration ] l2-l1  -777230.241 - -778313.675 = 1083.434 
INFO:root:[ iteration ]  step 20
INFO:root:[ iteration ] l2-l1  -776345.156 - -777230.241 = 885.085 
INFO:root:[ iteration ]  step 21
INFO:root:[ iteration ] l2-l1  -775631.555 - -776345.156 = 713.600 
INFO:root:[ iteration ]  step 22
INFO:root:[ iteration ] l2-l1  -775045.456 - -775631.555 = 586.100 
INFO:root:[ iteration ]  step 23
INFO:root:[ iteration ] l2-l1  -774532.337 - -775045.456 = 513.119 
INFO:root:[ iteration ]  step 24
INFO:root:[ iteration ] l2-l1  -774072.180 - -774532.337 = 460.157 
INFO:root:[ iteration ]  step 25
INFO:root:[ iteration ] l2-l1  -773662.978 - -774072.180 = 409.202 
INFO:root:[ iteration ]  step 26
INFO:root:[ iteration ] l2-l1  -773294.945 - -773662.978 = 368.033 
INFO:root:[ iteration ]  step 27
INFO:root:[ iteration ] l2-l1  -772958.827 - -773294.945 = 336.118 
INFO:root:[ iteration ]  step 28
INFO:root:[ iteration ] l2-l1  -772647.544 - -772958.827 = 311.283 
INFO:root:[ iteration ]  step 29
INFO:root:[ iteration ] l2-l1  -772365.566 - -772647.544 = 281.978 
INFO:root:[ iteration ]  step 30
INFO:root:[ iteration ] l2-l1  -772115.294 - -772365.566 = 250.272 
INFO:root:[ iteration ]  step 31
INFO:root:[ iteration ] l2-l1  -771895.943 - -772115.294 = 219.351 
INFO:root:[ iteration ]  step 32
INFO:root:[ iteration ] l2-l1  -771712.812 - -771895.943 = 183.131 
INFO:root:[ iteration ]  step 33
INFO:root:[ iteration ] l2-l1  -771555.856 - -771712.812 = 156.956 
INFO:root:[ iteration ]  step 34
INFO:root:[ iteration ] l2-l1  -771409.213 - -771555.856 = 146.643 
INFO:root:[ iteration ]  step 35
INFO:root:[ iteration ] l2-l1  -771261.061 - -771409.213 = 148.153 
INFO:root:[ iteration ]  step 36
INFO:root:[ iteration ] l2-l1  -771116.055 - -771261.061 = 145.006 
INFO:root:[ iteration ]  step 37
INFO:root:[ iteration ] l2-l1  -770984.429 - -771116.055 = 131.626 
INFO:root:[ iteration ]  step 38
INFO:root:[ iteration ] l2-l1  -770870.767 - -770984.429 = 113.662 
INFO:root:[ iteration ]  step 39
INFO:root:[ iteration ] l2-l1  -770778.851 - -770870.767 = 91.916 
INFO:root:[ iteration ]  step 40
INFO:root:[ iteration ] l2-l1  -770698.733 - -770778.851 = 80.118 
INFO:root:[ iteration ]  step 41
INFO:root:[ iteration ] l2-l1  -770626.503 - -770698.733 = 72.230 
INFO:root:[ iteration ]  step 42
INFO:root:[ iteration ] l2-l1  -770560.917 - -770626.503 = 65.585 
INFO:root:[ iteration ]  step 43
INFO:root:[ iteration ] l2-l1  -770500.130 - -770560.917 = 60.787 
INFO:root:[ iteration ]  step 44
INFO:root:[ iteration ] l2-l1  -770446.772 - -770500.130 = 53.358 
INFO:root:[ iteration ]  step 45
INFO:root:[ iteration ] l2-l1  -770395.716 - -770446.772 = 51.057 
INFO:root:[ iteration ]  step 46
INFO:root:[ iteration ] l2-l1  -770344.339 - -770395.716 = 51.376 
INFO:root:[ iteration ]  step 47
INFO:root:[ iteration ] l2-l1  -770288.863 - -770344.339 = 55.476 
INFO:root:[ iteration ]  step 48
INFO:root:[ iteration ] l2-l1  -770234.989 - -770288.863 = 53.874 
INFO:root:[ iteration ]  step 49
INFO:root:[ iteration ] l2-l1  -770191.321 - -770234.989 = 43.668 
INFO:root:[ iteration ]  step 50
INFO:root:[ iteration ] l2-l1  -770151.151 - -770191.321 = 40.170 
INFO:root:[ iteration ]  step 51
INFO:root:[ iteration ] l2-l1  -770105.081 - -770151.151 = 46.070 
INFO:root:[ iteration ]  step 52
INFO:root:[ iteration ] l2-l1  -770060.009 - -770105.081 = 45.073 
INFO:root:[ iteration ]  step 53
INFO:root:[ iteration ] l2-l1  -770017.204 - -770060.009 = 42.805 
INFO:root:[ iteration ]  step 54
INFO:root:[ iteration ] l2-l1  -769976.757 - -770017.204 = 40.446 
INFO:root:[ iteration ]  step 55
INFO:root:[ iteration ] l2-l1  -769942.752 - -769976.757 = 34.005 
INFO:root:[ iteration ]  step 56
INFO:root:[ iteration ] l2-l1  -769911.140 - -769942.752 = 31.613 
INFO:root:[ iteration ]  step 57
INFO:root:[ iteration ] l2-l1  -769881.518 - -769911.140 = 29.622 
INFO:root:[ iteration ]  step 58
INFO:root:[ iteration ] l2-l1  -769855.136 - -769881.518 = 26.382 
INFO:root:[ iteration ]  step 59
INFO:root:[ iteration ] l2-l1  -769830.714 - -769855.136 = 24.422 
INFO:root:[ iteration ]  step 60
INFO:root:[ iteration ] l2-l1  -769806.829 - -769830.714 = 23.885 
INFO:root:[ iteration ]  step 61
INFO:root:[ iteration ] l2-l1  -769781.926 - -769806.829 = 24.903 
INFO:root:[ iteration ]  step 62
INFO:root:[ iteration ] l2-l1  -769755.837 - -769781.926 = 26.089 
INFO:root:[ iteration ]  step 63
INFO:root:[ iteration ] l2-l1  -769730.080 - -769755.837 = 25.757 
INFO:root:[ iteration ]  step 64
INFO:root:[ iteration ] l2-l1  -769704.113 - -769730.080 = 25.967 
INFO:root:[ iteration ]  step 65
INFO:root:[ iteration ] l2-l1  -769679.526 - -769704.113 = 24.587 
INFO:root:[ iteration ]  step 66
INFO:root:[ iteration ] l2-l1  -769654.879 - -769679.526 = 24.647 
INFO:root:[ iteration ]  step 67
INFO:root:[ iteration ] l2-l1  -769627.666 - -769654.879 = 27.213 
INFO:root:[ iteration ]  step 68
INFO:root:[ iteration ] l2-l1  -769603.593 - -769627.666 = 24.073 
INFO:root:[ iteration ]  step 69
INFO:root:[ iteration ] l2-l1  -769585.006 - -769603.593 = 18.588 
INFO:root:[ iteration ] End EM 
INFO:root:z = 263 eps = -769585.005643 time = 2530.018818
INFO:root:Topic 0
INFO:root:generalization : 0.200191 
INFO:root:face : 0.139264 
INFO:root:prototyping : 0.060928 
INFO:root:connectionist : 0.059999 
INFO:root:classifications : 0.052224 
INFO:root:stacked : 0.043520 
INFO:root:cascade : 0.034816 
INFO:root:validating : 0.026112 
INFO:root:oblique : 0.026112 
INFO:root:consumers : 0.026112 
INFO:root:Topic 1
INFO:root:fuzzy : 0.299685 
INFO:root:report : 0.135707 
INFO:root:assessment : 0.084817 
INFO:root:feature-based : 0.056544 
INFO:root:hypothesis : 0.039581 
INFO:root:ad : 0.039581 
INFO:root:hoc : 0.039581 
INFO:root:computer-aided : 0.019333 
INFO:root:evaluate : 0.016963 
INFO:root:guiding : 0.014921 
INFO:root:Topic 2
INFO:root:representation : 0.462079 
INFO:root:default : 0.099017 
INFO:root:update : 0.093516 
INFO:root:negotiating : 0.088015 
INFO:root:anytime : 0.044008 
INFO:root:experts : 0.033006 
INFO:root:subgroup : 0.016503 
INFO:root:complementarity : 0.016503 
INFO:root:process-centered : 0.011002 
INFO:root:kdd : 0.005501 
INFO:root:Topic 3
INFO:root:techniques : 0.396154 
INFO:root:comparison : 0.251028 
INFO:root:effects : 0.090213 
INFO:root:spectral : 0.062757 
INFO:root:capturing : 0.019612 
INFO:root:variational : 0.015693 
INFO:root:accumulation : 0.011767 
INFO:root:primary : 0.011767 
INFO:root:state-space : 0.011767 
INFO:root:usixml : 0.011760 
INFO:root:Topic 4
INFO:root:text : 0.688889 
INFO:root:categorization : 0.207532 
INFO:root:mixtures : 0.025941 
INFO:root:principle : 0.011530 
INFO:root:hierarchically : 0.011017 
INFO:root:jade : 0.008647 
INFO:root:web-page : 0.008647 
INFO:root:webace : 0.005761 
INFO:root:trellises : 0.002882 
INFO:root:re-examination : 0.002882 
INFO:root:Topic 5
INFO:root:improved : 0.205216 
INFO:root:policy : 0.177854 
INFO:root:streams : 0.123130 
INFO:root:genomic : 0.075246 
INFO:root:biclustering : 0.061565 
INFO:root:composing : 0.047884 
INFO:root:meta-models : 0.027362 
INFO:root:closed-world : 0.027362 
INFO:root:molecular-biological : 0.020522 
INFO:root:ebl : 0.013681 
INFO:root:Topic 6
INFO:root:flexible : 0.241985 
INFO:root:logic-based : 0.107549 
INFO:root:teamwork : 0.091416 
INFO:root:graphplan : 0.069907 
INFO:root:driven : 0.064529 
INFO:root:playing : 0.059152 
INFO:root:beliefs : 0.043019 
INFO:root:grids : 0.032265 
INFO:root:bucket : 0.021510 
INFO:root:scenario : 0.016236 
INFO:root:Topic 7
INFO:root:development : 0.554875 
INFO:root:disjunctive : 0.056620 
INFO:root:structuring : 0.043212 
INFO:root:talk : 0.022648 
INFO:root:simplifying : 0.022648 
INFO:root:trusted : 0.022648 
INFO:root:behaviours : 0.016986 
INFO:root:daml-qos : 0.016986 
INFO:root:enriched : 0.016986 
INFO:root:estimator : 0.011324 
INFO:root:Topic 8
INFO:root:decision : 0.474564 
INFO:root:plans : 0.167142 
INFO:root:making : 0.134311 
INFO:root:graphs : 0.104464 
INFO:root:technologies : 0.038801 
INFO:root:road : 0.020893 
INFO:root:fully : 0.014923 
INFO:root:empirically : 0.005969 
INFO:root:max-plus : 0.002985 
INFO:root:homomorphisms : 0.002985 
INFO:root:Topic 9
INFO:root:theory : 0.407781 
INFO:root:virtual : 0.331920 
INFO:root:developing : 0.095977 
INFO:root:roadmap : 0.047988 
INFO:root:reality : 0.019995 
INFO:root:imitation : 0.011997 
INFO:root:child : 0.007998 
INFO:root:non-local : 0.007478 
INFO:root:narrative : 0.003999 
INFO:root:responsive : 0.003999 
INFO:root:Topic 10
INFO:root:visual : 0.316214 
INFO:root:real-time : 0.260738 
INFO:root:mixture : 0.110952 
INFO:root:intention : 0.077667 
INFO:root:google : 0.027738 
INFO:root:reconsideration : 0.022190 
INFO:root:db : 0.016643 
INFO:root:reconsidered : 0.016643 
INFO:root:densities : 0.011095 
INFO:root:ambiguities : 0.011095 
INFO:root:Topic 11
INFO:root:modal : 0.187499 
INFO:root:organizations : 0.169642 
INFO:root:multi-issue : 0.089285 
INFO:root:diverse : 0.071428 
INFO:root:technical : 0.053571 
INFO:root:bidirectional : 0.044642 
INFO:root:mediators : 0.035714 
INFO:root:multiplicative : 0.035714 
INFO:root:varying : 0.008929 
INFO:root:intrinsic : 0.008929 
INFO:root:Topic 12
INFO:root:properties : 0.150133 
INFO:root:dialogues : 0.124023 
INFO:root:molecular : 0.091385 
INFO:root:preliminary : 0.084858 
INFO:root:number : 0.078330 
INFO:root:transduction : 0.058748 
INFO:root:oil : 0.039165 
INFO:root:benchmark : 0.032638 
INFO:root:inter-agent : 0.027390 
INFO:root:rationality : 0.026110 
INFO:root:Topic 13
INFO:root:heuristic : 0.278594 
INFO:root:bases : 0.214303 
INFO:root:diagrams : 0.107151 
INFO:root:conformant : 0.042861 
INFO:root:biology : 0.042861 
INFO:root:uml : 0.042782 
INFO:root:encodings : 0.035717 
INFO:root:degrees : 0.028574 
INFO:root:translational : 0.014287 
INFO:root:varying : 0.014287 
INFO:root:Topic 14
INFO:root:task : 0.292784 
INFO:root:answers : 0.080768 
INFO:root:defeasible : 0.075720 
INFO:root:effect : 0.065624 
INFO:root:file : 0.060576 
INFO:root:composite : 0.055528 
INFO:root:efficiently : 0.055528 
INFO:root:combined : 0.050480 
INFO:root:advanced : 0.045432 
INFO:root:meta-learning : 0.040384 
INFO:root:Topic 15
INFO:root:rules : 0.592256 
INFO:root:scheme : 0.120645 
INFO:root:association : 0.093225 
INFO:root:concise : 0.016452 
INFO:root:larger : 0.010968 
INFO:root:dr-prolog : 0.010968 
INFO:root:universal : 0.007446 
INFO:root:trade : 0.005484 
INFO:root:character-based : 0.005484 
INFO:root:preference-based : 0.005484 
INFO:root:Topic 16
INFO:root:partially : 0.147652 
INFO:root:mechanisms : 0.110739 
INFO:root:constraint-based : 0.086131 
INFO:root:schemas : 0.073826 
INFO:root:observable : 0.073826 
INFO:root:interacting : 0.055370 
INFO:root:procedure : 0.049217 
INFO:root:minimax : 0.043065 
INFO:root:acting : 0.036913 
INFO:root:behavioral : 0.030761 
INFO:root:Topic 17
INFO:root:explanation-based : 0.194732 
INFO:root:spoken : 0.103093 
INFO:root:source : 0.103093 
INFO:root:keyword : 0.068729 
INFO:root:knowledge-level : 0.045819 
INFO:root:failures : 0.022910 
INFO:root:von : 0.022910 
INFO:root:geographical : 0.022910 
INFO:root:tambis : 0.022910 
INFO:root:rdfs : 0.022910 
INFO:root:Topic 18
INFO:root:interfaces : 0.210072 
INFO:root:exploration : 0.111467 
INFO:root:parser : 0.094318 
INFO:root:expressive : 0.094318 
INFO:root:attacks : 0.081456 
INFO:root:elicitation : 0.068595 
INFO:root:utility : 0.047159 
INFO:root:power : 0.046245 
INFO:root:theoretical : 0.042872 
INFO:root:bilingual : 0.038585 
INFO:root:Topic 19
INFO:root:measures : 0.298184 
INFO:root:relationship : 0.117144 
INFO:root:contracting : 0.053247 
INFO:root:directory : 0.053247 
INFO:root:recommending : 0.042598 
INFO:root:status : 0.042598 
INFO:root:seamless : 0.042598 
INFO:root:blocks-world : 0.031948 
INFO:root:curves : 0.021410 
INFO:root:biodataserver : 0.021299 
INFO:root:Topic 20
INFO:root:conditional : 0.290126 
INFO:root:random : 0.245491 
INFO:root:fields : 0.197137 
INFO:root:engine : 0.148705 
INFO:root:walks : 0.007439 
INFO:root:deck : 0.007439 
INFO:root:super-peer : 0.007439 
INFO:root:variable-strength : 0.007439 
INFO:root:polyphonic : 0.007439 
INFO:root:diagram : 0.006886 
INFO:root:Topic 21
INFO:root:annotation : 0.381696 
INFO:root:feedback : 0.195741 
INFO:root:relevance : 0.151700 
INFO:root:capture : 0.044042 
INFO:root:imprecise : 0.029361 
INFO:root:high-level : 0.018646 
INFO:root:engine : 0.014782 
INFO:root:task-specific : 0.014681 
INFO:root:denied : 0.009787 
INFO:root:xxl : 0.009787 
INFO:root:Topic 22
INFO:root:evaluation : 0.536364 
INFO:root:ensemble : 0.177273 
INFO:root:sentences : 0.050000 
INFO:root:generate : 0.031818 
INFO:root:nested : 0.027273 
INFO:root:champion : 0.013636 
INFO:root:medline : 0.013636 
INFO:root:cmunited-98 : 0.009091 
INFO:root:small-robot : 0.009091 
INFO:root:multiprocessor : 0.009091 
INFO:root:Topic 23
INFO:root:evaluating : 0.263048 
INFO:root:solutions : 0.105219 
INFO:root:minimization : 0.105219 
INFO:root:nets : 0.093528 
INFO:root:convex : 0.064301 
INFO:root:risk : 0.064301 
INFO:root:aided : 0.029228 
INFO:root:operating : 0.029228 
INFO:root:instructions : 0.011691 
INFO:root:diagnostic : 0.011691 
INFO:root:Topic 24
INFO:root:functions : 0.301638 
INFO:root:boolean : 0.095569 
INFO:root:hash : 0.091338 
INFO:root:ciphers : 0.071676 
INFO:root:block : 0.059730 
INFO:root:cryptographic : 0.050771 
INFO:root:characteristics : 0.044798 
INFO:root:deduction : 0.020906 
INFO:root:avalanche : 0.020901 
INFO:root:nonlinearity : 0.020211 
INFO:root:Topic 25
INFO:root:planning : 0.908248 
INFO:root:path : 0.050562 
INFO:root:over-subscription : 0.007491 
INFO:root:algebraic : 0.005586 
INFO:root:prm : 0.004103 
INFO:root:nominally : 0.001873 
INFO:root:conditioned : 0.001873 
INFO:root:load-balancing : 0.001873 
INFO:root:documentum : 0.001873 
INFO:root:eci : 0.001873 
INFO:root:Topic 26
INFO:root:markov : 0.351456 
INFO:root:automatically : 0.165856 
INFO:root:grammar : 0.146111 
INFO:root:hidden : 0.111465 
INFO:root:inducing : 0.047387 
INFO:root:learns : 0.015796 
INFO:root:stability : 0.011847 
INFO:root:socially : 0.007898 
INFO:root:connected : 0.007898 
INFO:root:advancing : 0.007898 
INFO:root:Topic 27
INFO:root:sampling : 0.259718 
INFO:root:multimedia : 0.143674 
INFO:root:privacy : 0.088415 
INFO:root:enhanced : 0.082889 
INFO:root:processor : 0.033155 
INFO:root:internet-scale : 0.027630 
INFO:root:decision-making : 0.027630 
INFO:root:multi-relational : 0.027630 
INFO:root:preserving : 0.022104 
INFO:root:hyperlinks : 0.016578 
INFO:root:Topic 28
INFO:root:management : 0.464198 
INFO:root:document : 0.303626 
INFO:root:words : 0.048872 
INFO:root:expert : 0.040873 
INFO:root:visualizing : 0.037953 
INFO:root:foundations : 0.035034 
INFO:root:transformational : 0.014597 
INFO:root:introducing : 0.013973 
INFO:root:organisation : 0.008758 
INFO:root:hierarchic : 0.002919 
INFO:root:Topic 29
INFO:root:answering : 0.272998 
INFO:root:trees : 0.224822 
INFO:root:question : 0.220807 
INFO:root:decisions : 0.039159 
INFO:root:cleaning : 0.036132 
INFO:root:story : 0.031999 
INFO:root:communicative : 0.024088 
INFO:root:data-intensive : 0.016059 
INFO:root:analyze : 0.008029 
INFO:root:migrating : 0.008029 
INFO:root:Topic 30
INFO:root:robust : 0.350345 
INFO:root:interoperability : 0.152036 
INFO:root:discrete : 0.079323 
INFO:root:normal : 0.039662 
INFO:root:mcmc : 0.033051 
INFO:root:represent : 0.026441 
INFO:root:connection : 0.026441 
INFO:root:preconditions : 0.019831 
INFO:root:argument-based : 0.019831 
INFO:root:homes : 0.013221 
INFO:root:Topic 31
INFO:root:services : 0.532395 
INFO:root:bioinformatics : 0.121690 
INFO:root:cbr : 0.064648 
INFO:root:pervasive : 0.049437 
INFO:root:server : 0.045634 
INFO:root:hardware : 0.015211 
INFO:root:international : 0.011408 
INFO:root:non-verbal : 0.007606 
INFO:root:sibios : 0.007606 
INFO:root:realizing : 0.007606 
INFO:root:Topic 32
INFO:root:margin : 0.126843 
INFO:root:abstract : 0.121769 
INFO:root:content-based : 0.101474 
INFO:root:htn : 0.091327 
INFO:root:bridging : 0.060885 
INFO:root:regularized : 0.045663 
INFO:root:gap : 0.045663 
INFO:root:invariant : 0.040590 
INFO:root:genre : 0.035516 
INFO:root:autocorrelation : 0.025369 
INFO:root:Topic 33
INFO:root:reuse : 0.191409 
INFO:root:experiences : 0.120517 
INFO:root:problem-solving : 0.092160 
INFO:root:mappings : 0.085071 
INFO:root:loop : 0.056822 
INFO:root:multidimensional : 0.055923 
INFO:root:tableau : 0.042535 
INFO:root:frontier : 0.028357 
INFO:root:center : 0.028357 
INFO:root:average-case : 0.028357 
INFO:root:Topic 34
INFO:root:applications : 0.662884 
INFO:root:ontological : 0.069321 
INFO:root:reranking : 0.056323 
INFO:root:spanish : 0.012998 
INFO:root:buy : 0.008665 
INFO:root:consensus-based : 0.008665 
INFO:root:ordinal : 0.008665 
INFO:root:critiquing : 0.008665 
INFO:root:congress : 0.008665 
INFO:root:specialized : 0.007954 
INFO:root:Topic 35
INFO:root:multiple : 0.496620 
INFO:root:adaptation : 0.146065 
INFO:root:news : 0.104332 
INFO:root:event : 0.058426 
INFO:root:multi-level : 0.029213 
INFO:root:averaging : 0.016693 
INFO:root:organisations : 0.016692 
INFO:root:early : 0.012520 
INFO:root:acquisitional : 0.012520 
INFO:root:stories : 0.012520 
INFO:root:Topic 36
INFO:root:survey : 0.385643 
INFO:root:practice : 0.071040 
INFO:root:labeled : 0.065965 
INFO:root:events : 0.045668 
INFO:root:compiling : 0.045668 
INFO:root:convergent : 0.025371 
INFO:root:prover : 0.020297 
INFO:root:- : 0.020297 
INFO:root:novice : 0.020297 
INFO:root:general-sum : 0.020296 
INFO:root:Topic 37
INFO:root:translation : 0.285278 
INFO:root:vs. : 0.111630 
INFO:root:criteria : 0.086824 
INFO:root:parse : 0.080622 
INFO:root:options : 0.049614 
INFO:root:keepaway : 0.031008 
INFO:root:context-specific : 0.024807 
INFO:root:classify : 0.024807 
INFO:root:nature : 0.018605 
INFO:root:viewpoint : 0.018605 
INFO:root:Topic 38
INFO:root:incomplete : 0.192821 
INFO:root:schema : 0.157114 
INFO:root:extension : 0.114264 
INFO:root:proof : 0.071415 
INFO:root:animated : 0.057132 
INFO:root:spam : 0.028630 
INFO:root:categorisation : 0.028566 
INFO:root:difficulty : 0.021425 
INFO:root:density-based : 0.021425 
INFO:root:predicates : 0.021425 
INFO:root:Topic 39
INFO:root:robocup : 0.141832 
INFO:root:teams : 0.120011 
INFO:root:assembly : 0.103646 
INFO:root:updating : 0.081826 
INFO:root:parts : 0.067711 
INFO:root:coherence : 0.049096 
INFO:root:mechanical : 0.032730 
INFO:root:conversion : 0.027275 
INFO:root:challenge : 0.020248 
INFO:root:sequencing : 0.016365 
INFO:root:Topic 40
INFO:root:e-commerce : 0.245760 
INFO:root:answer : 0.142884 
INFO:root:questions : 0.085730 
INFO:root:experiment : 0.074300 
INFO:root:semi-automatic : 0.057154 
INFO:root:agreements : 0.028577 
INFO:root:regulation : 0.028577 
INFO:root:restrictions : 0.022861 
INFO:root:transcription : 0.017145 
INFO:root:business-to-business : 0.011431 
INFO:root:Topic 41
INFO:root:mining : 0.851977 
INFO:root:learning-based : 0.021660 
INFO:root:advances : 0.018050 
INFO:root:network-based : 0.010830 
INFO:root:link-based : 0.010830 
INFO:root:tri-training : 0.007220 
INFO:root:sales : 0.007220 
INFO:root:instructional : 0.007220 
INFO:root:mit : 0.003610 
INFO:root:patrolling : 0.003610 
INFO:root:Topic 42
INFO:root:change : 0.191164 
INFO:root:lazy : 0.145285 
INFO:root:formulation : 0.107052 
INFO:root:formalizing : 0.061173 
INFO:root:institutions : 0.045879 
INFO:root:demonstration : 0.038233 
INFO:root:ir : 0.036487 
INFO:root:markup : 0.015385 
INFO:root:agentspeak : 0.015293 
INFO:root:plankton : 0.015293 
INFO:root:Topic 43
INFO:root:high : 0.213287 
INFO:root:cluster : 0.139740 
INFO:root:diversity : 0.088257 
INFO:root:dimensional : 0.051483 
INFO:root:formalisms : 0.044128 
INFO:root:taxonomy-based : 0.036774 
INFO:root:limitations : 0.029419 
INFO:root:owl-s : 0.022064 
INFO:root:off-line : 0.014715 
INFO:root:european : 0.014709 
INFO:root:Topic 44
INFO:root:languages : 0.427632 
INFO:root:crawling : 0.118421 
INFO:root:focused : 0.085526 
INFO:root:repeated : 0.039474 
INFO:root:pomdp : 0.026316 
INFO:root:personalizable : 0.019737 
INFO:root:breadth-first : 0.013158 
INFO:root:meta-search : 0.013158 
INFO:root:de : 0.013158 
INFO:root:event-condition-action : 0.013156 
INFO:root:Topic 45
INFO:root:fusion : 0.177379 
INFO:root:aggregation : 0.091975 
INFO:root:existing : 0.052557 
INFO:root:links : 0.039418 
INFO:root:modules : 0.039418 
INFO:root:stock : 0.032848 
INFO:root:rate : 0.032848 
INFO:root:patient : 0.032848 
INFO:root:hospital : 0.026278 
INFO:root:archives : 0.019709 
INFO:root:Topic 46
INFO:root:agent : 0.845000 
INFO:root:joint : 0.040000 
INFO:root:argument : 0.025000 
INFO:root:website : 0.015000 
INFO:root:self-organizing : 0.007500 
INFO:root:simulating : 0.007500 
INFO:root:surgical : 0.005000 
INFO:root:pricing : 0.005000 
INFO:root:runtime : 0.005000 
INFO:root:dispute : 0.002500 
INFO:root:Topic 47
INFO:root:databases : 0.760553 
INFO:root:density : 0.084506 
INFO:root:frequent : 0.042253 
INFO:root:node : 0.014084 
INFO:root:unlabelled : 0.014084 
INFO:root:powerful : 0.007042 
INFO:root:biased : 0.007042 
INFO:root:masa : 0.007042 
INFO:root:self-modeling : 0.007042 
INFO:root:abstract-driven : 0.007042 
INFO:root:Topic 48
INFO:root:ontologies : 0.586508 
INFO:root:3d : 0.105271 
INFO:root:chain : 0.048876 
INFO:root:definitions : 0.041356 
INFO:root:supply : 0.037597 
INFO:root:personalizing : 0.022558 
INFO:root:delegation : 0.015009 
INFO:root:versions : 0.011279 
INFO:root:2d : 0.007519 
INFO:root:food : 0.007519 
INFO:root:Topic 49
INFO:root:hybrid : 0.512959 
INFO:root:soft : 0.115416 
INFO:root:role-based : 0.051296 
INFO:root:sensitive : 0.051296 
INFO:root:greedy : 0.051296 
INFO:root:scope : 0.038472 
INFO:root:brokers : 0.019236 
INFO:root:predictions : 0.019236 
INFO:root:analysing : 0.018931 
INFO:root:o-plan : 0.012824 
INFO:root:Topic 50
INFO:root:bdi : 0.173425 
INFO:root:net : 0.067862 
INFO:root:context-based : 0.060322 
INFO:root:contract : 0.060322 
INFO:root:binding : 0.052782 
INFO:root:abduction : 0.052782 
INFO:root:petri : 0.051895 
INFO:root:tropos : 0.030161 
INFO:root:simplified : 0.022621 
INFO:root:motivated : 0.022621 
INFO:root:Topic 51
INFO:root:discretization : 0.129452 
INFO:root:noisy : 0.093493 
INFO:root:communicating : 0.071918 
INFO:root:high-dimensional : 0.064726 
INFO:root:independent : 0.064726 
INFO:root:traffic : 0.057534 
INFO:root:addressing : 0.043151 
INFO:root:dealing : 0.043151 
INFO:root:improves : 0.035959 
INFO:root:exploratory : 0.028767 
INFO:root:Topic 52
INFO:root:trust : 0.228500 
INFO:root:mas : 0.118189 
INFO:root:reliable : 0.102431 
INFO:root:leveraging : 0.094552 
INFO:root:enhance : 0.063034 
INFO:root:minimal : 0.055155 
INFO:root:reputation : 0.030391 
INFO:root:replication : 0.023638 
INFO:root:linguistics : 0.015759 
INFO:root:remarks : 0.015759 
INFO:root:Topic 53
INFO:root:learning : 0.998344 
INFO:root:believing : 0.000851 
INFO:root:multi-paradigm : 0.000805 
INFO:root:apriori-c : 0.000000 
INFO:root:pos : 0.000000 
INFO:root:discretizing : 0.000000 
INFO:root:undertraining : 0.000000 
INFO:root:comprehension : 0.000000 
INFO:root:fly : 0.000000 
INFO:root:reinforcement : 0.000000 
INFO:root:Topic 54
INFO:root:description : 0.452578 
INFO:root:logics : 0.336201 
INFO:root:play : 0.043103 
INFO:root:grouping : 0.025862 
INFO:root:tableaux : 0.012931 
INFO:root:surfaces : 0.012931 
INFO:root:fictitious : 0.008621 
INFO:root:chess : 0.008621 
INFO:root:tells : 0.004310 
INFO:root:actively : 0.004310 
INFO:root:Topic 55
INFO:root:clustering : 0.565804 
INFO:root:supervised : 0.100385 
INFO:root:review : 0.082133 
INFO:root:quality : 0.076049 
INFO:root:uml : 0.036537 
INFO:root:rank : 0.024336 
INFO:root:observation : 0.018252 
INFO:root:causality : 0.009126 
INFO:root:rocchio : 0.006084 
INFO:root:guardian : 0.006084 
INFO:root:Topic 56
INFO:root:communication : 0.298343 
INFO:root:refinement : 0.163879 
INFO:root:soccer : 0.109252 
INFO:root:requirements : 0.109252 
INFO:root:robotic : 0.079838 
INFO:root:prolog : 0.050424 
INFO:root:organizational : 0.037818 
INFO:root:pragmatics : 0.029414 
INFO:root:generalizing : 0.025212 
INFO:root:speed : 0.016808 
INFO:root:Topic 57
INFO:root:methods : 0.522592 
INFO:root:factored : 0.131645 
INFO:root:mdps : 0.099731 
INFO:root:datasets : 0.063828 
INFO:root:correspondence : 0.031914 
INFO:root:tests : 0.027925 
INFO:root:transducers : 0.015957 
INFO:root:polynomials : 0.011968 
INFO:root:dna : 0.011200 
INFO:root:significance : 0.007979 
INFO:root:Topic 58
INFO:root:spaces : 0.152073 
INFO:root:stream : 0.125626 
INFO:root:gradient : 0.085955 
INFO:root:clinical : 0.079343 
INFO:root:recommendations : 0.066119 
INFO:root:browser : 0.052895 
INFO:root:bootstrap : 0.046283 
INFO:root:reliability : 0.033059 
INFO:root:match : 0.033059 
INFO:root:urban : 0.019836 
INFO:root:Topic 59
INFO:root:systems : 0.618577 
INFO:root:multi-agent : 0.315741 
INFO:root:specification : 0.038335 
INFO:root:wireless : 0.012275 
INFO:root:reputation : 0.002625 
INFO:root:multi-context : 0.001454 
INFO:root:slabs : 0.001225 
INFO:root:multiversion : 0.001225 
INFO:root:path-expression : 0.001225 
INFO:root:consumption : 0.001225 
INFO:root:Topic 60
INFO:root:acquisition : 0.514882 
INFO:root:automating : 0.130533 
INFO:root:dictionary : 0.043511 
INFO:root:synchronization : 0.029007 
INFO:root:market-driven : 0.021756 
INFO:root:everyday : 0.021756 
INFO:root:non-deterministic : 0.021389 
